terrainSize:60,40
camera:30,9,20,20
qntCells:600
cell0-0;1;0;1
cell0-2;1;0;3
cell0-4;1;0;5
cell0-6;1;0;7
cell0-8;1;0;9
cell0-10;1;0;11
cell0-12;1;0;13
cell0-14;1;0;15
cell0-16;1;0;17
cell0-18;1;0;19
cell0-20;1;0;21
cell0-22;1;0;23
cell0-24;1;0;25
cell0-26;1;0;27
cell0-28;1;0;29
cell0-30;1;0;31
cell0-32;1;0;33
cell0-34;1;0;35
cell0-36;1;0;37
cell0-38;1;0;39
cell2-0;3;0;1
cell2-2;3;0;3
cell2-4;3;0;5
cell2-6;3;0;7
cell2-8;3;0;9
cell2-10;3;0;11
cell2-12;3;0;13
cell2-14;3;0;15
cell2-16;3;0;17
cell2-18;3;0;19
cell2-20;3;0;21
cell2-22;3;0;23
cell2-24;3;0;25
cell2-26;3;0;27
cell2-28;3;0;29
cell2-30;3;0;31
cell2-32;3;0;33
cell2-34;3;0;35
cell2-36;3;0;37
cell2-38;3;0;39
cell4-0;5;0;1
cell4-2;5;0;3
cell4-4;5;0;5
cell4-6;5;0;7
cell4-8;5;0;9
cell4-10;5;0;11
cell4-12;5;0;13
cell4-14;5;0;15
cell4-16;5;0;17
cell4-18;5;0;19
cell4-20;5;0;21
cell4-22;5;0;23
cell4-24;5;0;25
cell4-26;5;0;27
cell4-28;5;0;29
cell4-30;5;0;31
cell4-32;5;0;33
cell4-34;5;0;35
cell4-36;5;0;37
cell4-38;5;0;39
cell6-0;7;0;1
cell6-2;7;0;3
cell6-4;7;0;5
cell6-6;7;0;7
cell6-8;7;0;9
cell6-10;7;0;11
cell6-12;7;0;13
cell6-14;7;0;15
cell6-16;7;0;17
cell6-18;7;0;19
cell6-20;7;0;21
cell6-22;7;0;23
cell6-24;7;0;25
cell6-26;7;0;27
cell6-28;7;0;29
cell6-30;7;0;31
cell6-32;7;0;33
cell6-34;7;0;35
cell6-36;7;0;37
cell6-38;7;0;39
cell8-0;9;0;1
cell8-2;9;0;3
cell8-4;9;0;5
cell8-6;9;0;7
cell8-8;9;0;9
cell8-10;9;0;11
cell8-12;9;0;13
cell8-14;9;0;15
cell8-16;9;0;17
cell8-18;9;0;19
cell8-20;9;0;21
cell8-22;9;0;23
cell8-24;9;0;25
cell8-26;9;0;27
cell8-28;9;0;29
cell8-30;9;0;31
cell8-32;9;0;33
cell8-34;9;0;35
cell8-36;9;0;37
cell8-38;9;0;39
cell10-0;11;0;1
cell10-2;11;0;3
cell10-4;11;0;5
cell10-6;11;0;7
cell10-8;11;0;9
cell10-10;11;0;11
cell10-12;11;0;13
cell10-14;11;0;15
cell10-16;11;0;17
cell10-18;11;0;19
cell10-20;11;0;21
cell10-22;11;0;23
cell10-24;11;0;25
cell10-26;11;0;27
cell10-28;11;0;29
cell10-30;11;0;31
cell10-32;11;0;33
cell10-34;11;0;35
cell10-36;11;0;37
cell10-38;11;0;39
cell12-0;13;0;1
cell12-2;13;0;3
cell12-4;13;0;5
cell12-6;13;0;7
cell12-8;13;0;9
cell12-10;13;0;11
cell12-12;13;0;13
cell12-14;13;0;15
cell12-16;13;0;17
cell12-18;13;0;19
cell12-20;13;0;21
cell12-22;13;0;23
cell12-24;13;0;25
cell12-26;13;0;27
cell12-28;13;0;29
cell12-30;13;0;31
cell12-32;13;0;33
cell12-34;13;0;35
cell12-36;13;0;37
cell12-38;13;0;39
cell14-0;15;0;1
cell14-2;15;0;3
cell14-4;15;0;5
cell14-6;15;0;7
cell14-8;15;0;9
cell14-10;15;0;11
cell14-12;15;0;13
cell14-14;15;0;15
cell14-16;15;0;17
cell14-18;15;0;19
cell14-20;15;0;21
cell14-22;15;0;23
cell14-24;15;0;25
cell14-26;15;0;27
cell14-28;15;0;29
cell14-30;15;0;31
cell14-32;15;0;33
cell14-34;15;0;35
cell14-36;15;0;37
cell14-38;15;0;39
cell16-0;17;0;1
cell16-2;17;0;3
cell16-4;17;0;5
cell16-6;17;0;7
cell16-8;17;0;9
cell16-10;17;0;11
cell16-12;17;0;13
cell16-14;17;0;15
cell16-16;17;0;17
cell16-18;17;0;19
cell16-20;17;0;21
cell16-22;17;0;23
cell16-24;17;0;25
cell16-26;17;0;27
cell16-28;17;0;29
cell16-30;17;0;31
cell16-32;17;0;33
cell16-34;17;0;35
cell16-36;17;0;37
cell16-38;17;0;39
cell18-0;19;0;1
cell18-2;19;0;3
cell18-4;19;0;5
cell18-6;19;0;7
cell18-8;19;0;9
cell18-10;19;0;11
cell18-12;19;0;13
cell18-14;19;0;15
cell18-16;19;0;17
cell18-18;19;0;19
cell18-20;19;0;21
cell18-22;19;0;23
cell18-24;19;0;25
cell18-26;19;0;27
cell18-28;19;0;29
cell18-30;19;0;31
cell18-32;19;0;33
cell18-34;19;0;35
cell18-36;19;0;37
cell18-38;19;0;39
cell20-0;21;0;1
cell20-2;21;0;3
cell20-4;21;0;5
cell20-6;21;0;7
cell20-8;21;0;9
cell20-10;21;0;11
cell20-12;21;0;13
cell20-14;21;0;15
cell20-16;21;0;17
cell20-18;21;0;19
cell20-20;21;0;21
cell20-22;21;0;23
cell20-24;21;0;25
cell20-26;21;0;27
cell20-28;21;0;29
cell20-30;21;0;31
cell20-32;21;0;33
cell20-34;21;0;35
cell20-36;21;0;37
cell20-38;21;0;39
cell22-0;23;0;1
cell22-2;23;0;3
cell22-4;23;0;5
cell22-6;23;0;7
cell22-8;23;0;9
cell22-10;23;0;11
cell22-12;23;0;13
cell22-14;23;0;15
cell22-16;23;0;17
cell22-18;23;0;19
cell22-20;23;0;21
cell22-22;23;0;23
cell22-24;23;0;25
cell22-26;23;0;27
cell22-28;23;0;29
cell22-30;23;0;31
cell22-32;23;0;33
cell22-34;23;0;35
cell22-36;23;0;37
cell22-38;23;0;39
cell24-0;25;0;1
cell24-2;25;0;3
cell24-4;25;0;5
cell24-6;25;0;7
cell24-8;25;0;9
cell24-10;25;0;11
cell24-12;25;0;13
cell24-14;25;0;15
cell24-16;25;0;17
cell24-18;25;0;19
cell24-20;25;0;21
cell24-22;25;0;23
cell24-24;25;0;25
cell24-26;25;0;27
cell24-28;25;0;29
cell24-30;25;0;31
cell24-32;25;0;33
cell24-34;25;0;35
cell24-36;25;0;37
cell24-38;25;0;39
cell26-0;27;0;1
cell26-2;27;0;3
cell26-4;27;0;5
cell26-6;27;0;7
cell26-8;27;0;9
cell26-10;27;0;11
cell26-12;27;0;13
cell26-14;27;0;15
cell26-16;27;0;17
cell26-18;27;0;19
cell26-20;27;0;21
cell26-22;27;0;23
cell26-24;27;0;25
cell26-26;27;0;27
cell26-28;27;0;29
cell26-30;27;0;31
cell26-32;27;0;33
cell26-34;27;0;35
cell26-36;27;0;37
cell26-38;27;0;39
cell28-0;29;0;1
cell28-2;29;0;3
cell28-4;29;0;5
cell28-6;29;0;7
cell28-8;29;0;9
cell28-10;29;0;11
cell28-12;29;0;13
cell28-14;29;0;15
cell28-16;29;0;17
cell28-18;29;0;19
cell28-20;29;0;21
cell28-22;29;0;23
cell28-24;29;0;25
cell28-26;29;0;27
cell28-28;29;0;29
cell28-30;29;0;31
cell28-32;29;0;33
cell28-34;29;0;35
cell28-36;29;0;37
cell28-38;29;0;39
cell30-0;31;0;1
cell30-2;31;0;3
cell30-4;31;0;5
cell30-6;31;0;7
cell30-8;31;0;9
cell30-10;31;0;11
cell30-12;31;0;13
cell30-14;31;0;15
cell30-16;31;0;17
cell30-18;31;0;19
cell30-20;31;0;21
cell30-22;31;0;23
cell30-24;31;0;25
cell30-26;31;0;27
cell30-28;31;0;29
cell30-30;31;0;31
cell30-32;31;0;33
cell30-34;31;0;35
cell30-36;31;0;37
cell30-38;31;0;39
cell32-0;33;0;1
cell32-2;33;0;3
cell32-4;33;0;5
cell32-6;33;0;7
cell32-8;33;0;9
cell32-10;33;0;11
cell32-12;33;0;13
cell32-14;33;0;15
cell32-16;33;0;17
cell32-18;33;0;19
cell32-20;33;0;21
cell32-22;33;0;23
cell32-24;33;0;25
cell32-26;33;0;27
cell32-28;33;0;29
cell32-30;33;0;31
cell32-32;33;0;33
cell32-34;33;0;35
cell32-36;33;0;37
cell32-38;33;0;39
cell34-0;35;0;1
cell34-2;35;0;3
cell34-4;35;0;5
cell34-6;35;0;7
cell34-8;35;0;9
cell34-10;35;0;11
cell34-12;35;0;13
cell34-14;35;0;15
cell34-16;35;0;17
cell34-18;35;0;19
cell34-20;35;0;21
cell34-22;35;0;23
cell34-24;35;0;25
cell34-26;35;0;27
cell34-28;35;0;29
cell34-30;35;0;31
cell34-32;35;0;33
cell34-34;35;0;35
cell34-36;35;0;37
cell34-38;35;0;39
cell36-0;37;0;1
cell36-2;37;0;3
cell36-4;37;0;5
cell36-6;37;0;7
cell36-8;37;0;9
cell36-10;37;0;11
cell36-12;37;0;13
cell36-14;37;0;15
cell36-16;37;0;17
cell36-18;37;0;19
cell36-20;37;0;21
cell36-22;37;0;23
cell36-24;37;0;25
cell36-26;37;0;27
cell36-28;37;0;29
cell36-30;37;0;31
cell36-32;37;0;33
cell36-34;37;0;35
cell36-36;37;0;37
cell36-38;37;0;39
cell38-0;39;0;1
cell38-2;39;0;3
cell38-4;39;0;5
cell38-6;39;0;7
cell38-8;39;0;9
cell38-10;39;0;11
cell38-12;39;0;13
cell38-14;39;0;15
cell38-16;39;0;17
cell38-18;39;0;19
cell38-20;39;0;21
cell38-22;39;0;23
cell38-24;39;0;25
cell38-26;39;0;27
cell38-28;39;0;29
cell38-30;39;0;31
cell38-32;39;0;33
cell38-34;39;0;35
cell38-36;39;0;37
cell38-38;39;0;39
cell40-0;41;0;1
cell40-2;41;0;3
cell40-4;41;0;5
cell40-6;41;0;7
cell40-8;41;0;9
cell40-10;41;0;11
cell40-12;41;0;13
cell40-14;41;0;15
cell40-16;41;0;17
cell40-18;41;0;19
cell40-20;41;0;21
cell40-22;41;0;23
cell40-24;41;0;25
cell40-26;41;0;27
cell40-28;41;0;29
cell40-30;41;0;31
cell40-32;41;0;33
cell40-34;41;0;35
cell40-36;41;0;37
cell40-38;41;0;39
cell42-0;43;0;1
cell42-2;43;0;3
cell42-4;43;0;5
cell42-6;43;0;7
cell42-8;43;0;9
cell42-10;43;0;11
cell42-12;43;0;13
cell42-14;43;0;15
cell42-16;43;0;17
cell42-18;43;0;19
cell42-20;43;0;21
cell42-22;43;0;23
cell42-24;43;0;25
cell42-26;43;0;27
cell42-28;43;0;29
cell42-30;43;0;31
cell42-32;43;0;33
cell42-34;43;0;35
cell42-36;43;0;37
cell42-38;43;0;39
cell44-0;45;0;1
cell44-2;45;0;3
cell44-4;45;0;5
cell44-6;45;0;7
cell44-8;45;0;9
cell44-10;45;0;11
cell44-12;45;0;13
cell44-14;45;0;15
cell44-16;45;0;17
cell44-18;45;0;19
cell44-20;45;0;21
cell44-22;45;0;23
cell44-24;45;0;25
cell44-26;45;0;27
cell44-28;45;0;29
cell44-30;45;0;31
cell44-32;45;0;33
cell44-34;45;0;35
cell44-36;45;0;37
cell44-38;45;0;39
cell46-0;47;0;1
cell46-2;47;0;3
cell46-4;47;0;5
cell46-6;47;0;7
cell46-8;47;0;9
cell46-10;47;0;11
cell46-12;47;0;13
cell46-14;47;0;15
cell46-16;47;0;17
cell46-18;47;0;19
cell46-20;47;0;21
cell46-22;47;0;23
cell46-24;47;0;25
cell46-26;47;0;27
cell46-28;47;0;29
cell46-30;47;0;31
cell46-32;47;0;33
cell46-34;47;0;35
cell46-36;47;0;37
cell46-38;47;0;39
cell48-0;49;0;1
cell48-2;49;0;3
cell48-4;49;0;5
cell48-6;49;0;7
cell48-8;49;0;9
cell48-10;49;0;11
cell48-12;49;0;13
cell48-14;49;0;15
cell48-16;49;0;17
cell48-18;49;0;19
cell48-20;49;0;21
cell48-22;49;0;23
cell48-24;49;0;25
cell48-26;49;0;27
cell48-28;49;0;29
cell48-30;49;0;31
cell48-32;49;0;33
cell48-34;49;0;35
cell48-36;49;0;37
cell48-38;49;0;39
cell50-0;51;0;1
cell50-2;51;0;3
cell50-4;51;0;5
cell50-6;51;0;7
cell50-8;51;0;9
cell50-10;51;0;11
cell50-12;51;0;13
cell50-14;51;0;15
cell50-16;51;0;17
cell50-18;51;0;19
cell50-20;51;0;21
cell50-22;51;0;23
cell50-24;51;0;25
cell50-26;51;0;27
cell50-28;51;0;29
cell50-30;51;0;31
cell50-32;51;0;33
cell50-34;51;0;35
cell50-36;51;0;37
cell50-38;51;0;39
cell52-0;53;0;1
cell52-2;53;0;3
cell52-4;53;0;5
cell52-6;53;0;7
cell52-8;53;0;9
cell52-10;53;0;11
cell52-12;53;0;13
cell52-14;53;0;15
cell52-16;53;0;17
cell52-18;53;0;19
cell52-20;53;0;21
cell52-22;53;0;23
cell52-24;53;0;25
cell52-26;53;0;27
cell52-28;53;0;29
cell52-30;53;0;31
cell52-32;53;0;33
cell52-34;53;0;35
cell52-36;53;0;37
cell52-38;53;0;39
cell54-0;55;0;1
cell54-2;55;0;3
cell54-4;55;0;5
cell54-6;55;0;7
cell54-8;55;0;9
cell54-10;55;0;11
cell54-12;55;0;13
cell54-14;55;0;15
cell54-16;55;0;17
cell54-18;55;0;19
cell54-20;55;0;21
cell54-22;55;0;23
cell54-24;55;0;25
cell54-26;55;0;27
cell54-28;55;0;29
cell54-30;55;0;31
cell54-32;55;0;33
cell54-34;55;0;35
cell54-36;55;0;37
cell54-38;55;0;39
cell56-0;57;0;1
cell56-2;57;0;3
cell56-4;57;0;5
cell56-6;57;0;7
cell56-8;57;0;9
cell56-10;57;0;11
cell56-12;57;0;13
cell56-14;57;0;15
cell56-16;57;0;17
cell56-18;57;0;19
cell56-20;57;0;21
cell56-22;57;0;23
cell56-24;57;0;25
cell56-26;57;0;27
cell56-28;57;0;29
cell56-30;57;0;31
cell56-32;57;0;33
cell56-34;57;0;35
cell56-36;57;0;37
cell56-38;57;0;39
cell58-0;59;0;1
cell58-2;59;0;3
cell58-4;59;0;5
cell58-6;59;0;7
cell58-8;59;0;9
cell58-10;59;0;11
cell58-12;59;0;13
cell58-14;59;0;15
cell58-16;59;0;17
cell58-18;59;0;19
cell58-20;59;0;21
cell58-22;59;0;23
cell58-24;59;0;25
cell58-26;59;0;27
cell58-28;59;0;29
cell58-30;59;0;31
cell58-32;59;0;33
cell58-34;59;0;35
cell58-36;59;0;37
cell58-38;59;0;39
qntAuxins:37632
auxin0-0;0.09501888;0;0.4044956;0.1;cell0-0
auxin0-1;0.6632593;0;0.6647975;0.1;cell0-0
auxin0-2;0.0872118;0;0.9038118;0.1;cell0-0
auxin0-3;1.014299;0;1.064947;0.1;cell0-0
auxin0-4;0.4661478;0;1.080606;0.1;cell0-0
auxin0-5;1.339727;0;0.3848684;0.1;cell0-0
auxin0-6;1.055258;0;1.235011;0.1;cell0-0
auxin0-7;1.414293;0;0.2914632;0.1;cell0-0
auxin0-8;0.9786973;0;0.08658512;0.1;cell0-0
auxin0-9;0.9770564;0;1.343195;0.1;cell0-0
auxin0-10;1.509735;0;0.5136826;0.1;cell0-0
auxin0-11;0.2925891;0;0.881986;0.1;cell0-0
auxin0-12;0.04223214;0;1.120441;0.1;cell0-0
auxin0-13;1.25569;0;1.726045;0.1;cell0-0
auxin0-14;0.50817;0;1.974547;0.1;cell0-0
auxin0-15;1.37331;0;0.05243944;0.1;cell0-0
auxin0-16;1.396447;0;1.32194;0.1;cell0-0
auxin0-17;0.4741345;0;1.759121;0.1;cell0-0
auxin0-18;0.7540898;0;0.5046927;0.1;cell0-0
auxin0-19;1.899346;0;1.647154;0.1;cell0-0
auxin0-20;0.2293;0;0.2566765;0.1;cell0-0
auxin0-21;0.7917715;0;1.44971;0.1;cell0-0
auxin0-22;1.861984;0;0.655211;0.1;cell0-0
auxin0-23;0.5998852;0;1.251068;0.1;cell0-0
auxin0-24;1.240978;0;1.401802;0.1;cell0-0
auxin0-25;1.798274;0;1.700872;0.1;cell0-0
auxin0-26;1.167345;0;0.8265474;0.1;cell0-0
auxin0-27;0.9038125;0;1.651612;0.1;cell0-0
auxin0-28;0.4007257;0;1.238308;0.1;cell0-0
auxin0-29;1.253876;0;1.922868;0.1;cell0-0
auxin0-30;1.609865;0;0.3975531;0.1;cell0-0
auxin0-31;0.3478063;0;1.375039;0.1;cell0-0
auxin0-32;1.877518;0;1.024967;0.1;cell0-0
auxin0-33;0.2286526;0;1.721491;0.1;cell0-0
auxin0-34;0.5590926;0;0.7566513;0.1;cell0-0
auxin0-35;1.901387;0;1.259475;0.1;cell0-0
